,delivery_area_id,date,hour,partners_cnt,orders_cnt
16202,470,2021-12-02,8,3,3.0
16203,470,2021-12-02,9,3,3.0
16204,470,2021-12-02,10,3,3.0
16205,470,2021-12-02,11,3,3.0
16206,470,2021-12-02,12,3,3.0
16207,470,2021-12-02,13,3,3.0
16208,470,2021-12-02,14,3,3.0
16209,470,2021-12-02,15,3,3.0
16210,470,2021-12-02,16,3,3.0
16211,470,2021-12-02,17,3,3.0
16212,470,2021-12-02,18,3,3.0
16213,470,2021-12-02,19,3,3.0
16214,470,2021-12-02,20,3,3.0
16215,470,2021-12-02,21,3,3.0
16216,470,2021-12-02,22,3,3.0
16217,470,2021-12-02,23,3,3.0
16218,470,2021-12-03,7,5,4.0
16219,470,2021-12-03,8,5,4.0
16220,470,2021-12-03,9,5,4.0
16221,470,2021-12-03,10,5,4.0
16222,470,2021-12-03,11,5,4.0
16223,470,2021-12-03,12,5,4.0
16224,470,2021-12-03,13,5,4.0
16225,470,2021-12-03,14,5,4.0
16226,470,2021-12-03,15,5,4.0
16227,470,2021-12-03,16,5,4.0
16228,470,2021-12-03,17,5,4.0
16229,470,2021-12-03,18,5,4.0
16230,470,2021-12-03,19,5,4.0
16231,470,2021-12-03,20,5,4.0
16232,470,2021-12-03,21,5,4.0
16233,470,2021-12-03,22,5,4.0
16234,470,2021-12-03,23,5,4.0
16235,470,2021-12-04,7,5,4.0
16236,470,2021-12-04,8,5,4.0
16237,470,2021-12-04,9,5,4.0
16238,470,2021-12-04,10,5,4.0
16239,470,2021-12-04,11,5,4.0
16240,470,2021-12-04,12,5,4.0
16241,470,2021-12-04,13,5,4.0
16242,470,2021-12-04,14,5,4.0
16243,470,2021-12-04,15,5,4.0
16244,470,2021-12-04,16,5,4.0
16245,470,2021-12-04,17,5,4.0
16246,470,2021-12-04,18,5,4.0
16247,470,2021-12-04,19,5,4.0
16248,470,2021-12-04,20,5,4.0
16249,470,2021-12-04,21,5,4.0
16250,470,2021-12-04,22,5,4.0
16251,470,2021-12-04,23,5,4.0
16252,470,2021-12-05,7,5,4.0
16253,470,2021-12-05,8,5,4.0
16254,470,2021-12-05,9,5,4.0
16255,470,2021-12-05,10,5,4.0
16256,470,2021-12-05,11,5,4.0
16257,470,2021-12-05,12,5,4.0
16258,470,2021-12-05,13,5,4.0
16259,470,2021-12-05,14,5,4.0
16260,470,2021-12-05,15,5,4.0
16261,470,2021-12-05,16,5,4.0
16262,470,2021-12-05,17,5,4.0
16263,470,2021-12-05,18,5,4.0
16264,470,2021-12-05,19,5,4.0
16265,470,2021-12-05,20,5,4.0
16266,470,2021-12-05,21,5,4.0
16267,470,2021-12-05,22,5,4.0
16268,470,2021-12-05,23,5,4.0
16269,470,2021-12-06,7,3,3.0
16270,470,2021-12-06,8,3,3.0
16271,470,2021-12-06,9,3,3.0
16272,470,2021-12-06,10,3,3.0
16273,470,2021-12-06,11,3,3.0
16274,470,2021-12-06,12,3,3.0
16275,470,2021-12-06,13,3,3.0
16276,470,2021-12-06,14,3,3.0
16277,470,2021-12-06,15,3,3.0
16278,470,2021-12-06,16,3,3.0
16279,470,2021-12-06,17,3,3.0
16280,470,2021-12-06,18,3,3.0
16281,470,2021-12-06,19,3,3.0
16282,470,2021-12-06,20,3,3.0
16283,470,2021-12-06,21,3,3.0
16284,470,2021-12-06,22,3,3.0
16285,470,2021-12-06,23,3,3.0
16286,470,2021-12-07,7,3,3.0
16287,470,2021-12-07,8,3,3.0
16288,470,2021-12-07,9,3,3.0
16289,470,2021-12-07,10,3,3.0
16290,470,2021-12-07,11,3,3.0
16291,470,2021-12-07,12,3,3.0
16292,470,2021-12-07,13,3,3.0
16293,470,2021-12-07,14,3,3.0
16294,470,2021-12-07,15,3,3.0
16295,470,2021-12-07,16,3,3.0
16296,470,2021-12-07,17,3,3.0
16297,470,2021-12-07,18,3,3.0
16298,470,2021-12-07,19,3,3.0
16299,470,2021-12-07,20,3,3.0
16300,470,2021-12-07,21,3,3.0
16301,470,2021-12-07,22,3,3.0
16302,470,2021-12-07,23,3,3.0
16303,473,2021-12-01,7,3,3.0
16304,473,2021-12-01,8,3,3.0
16305,473,2021-12-01,9,3,3.0
16306,473,2021-12-01,10,3,3.0
16307,473,2021-12-01,11,3,3.0
16308,473,2021-12-01,12,3,3.0
16309,473,2021-12-01,13,3,3.0
16310,473,2021-12-01,14,3,3.0
16311,473,2021-12-01,15,3,3.0
16312,473,2021-12-01,16,3,3.0
16313,473,2021-12-01,17,3,3.0
16314,473,2021-12-01,18,3,3.0
16315,473,2021-12-01,19,3,3.0
16316,473,2021-12-01,20,3,3.0
16317,473,2021-12-01,21,3,3.0
16318,473,2021-12-01,22,3,3.0
16319,473,2021-12-01,23,3,3.0
16320,473,2021-12-02,7,3,3.0
16321,473,2021-12-02,8,3,3.0
16322,473,2021-12-02,9,3,3.0
16323,473,2021-12-02,10,3,3.0
16324,473,2021-12-02,11,3,3.0
16325,473,2021-12-02,12,3,3.0
16326,473,2021-12-02,13,3,3.0
16327,473,2021-12-02,14,3,3.0
16328,473,2021-12-02,15,3,3.0
16329,473,2021-12-02,16,3,3.0
16330,473,2021-12-02,17,3,3.0
16331,473,2021-12-02,18,3,3.0
16332,473,2021-12-02,19,3,3.0
16333,473,2021-12-02,20,3,3.0
16334,473,2021-12-02,21,3,3.0
16335,473,2021-12-02,22,3,3.0
16336,473,2021-12-02,23,3,3.0
16337,473,2021-12-03,7,3,3.0
16338,473,2021-12-03,8,3,3.0
16339,473,2021-12-03,9,3,3.0
16340,473,2021-12-03,10,3,3.0
16341,473,2021-12-03,11,3,3.0
16342,473,2021-12-03,12,3,3.0
16343,473,2021-12-03,13,3,3.0
16344,473,2021-12-03,14,3,3.0
16345,473,2021-12-03,15,3,3.0
16346,473,2021-12-03,16,3,3.0
16347,473,2021-12-03,17,3,3.0
16348,473,2021-12-03,18,3,3.0
16349,473,2021-12-03,19,3,3.0
16350,473,2021-12-03,20,3,3.0
16351,473,2021-12-03,21,3,3.0
16352,473,2021-12-03,22,3,3.0
16353,473,2021-12-03,23,3,3.0
16354,473,2021-12-04,7,5,4.0
16355,473,2021-12-04,8,5,4.0
16356,473,2021-12-04,9,5,4.0
16357,473,2021-12-04,10,5,4.0
16358,473,2021-12-04,11,5,4.0
16359,473,2021-12-04,12,5,4.0
16360,473,2021-12-04,13,5,4.0
16361,473,2021-12-04,14,5,4.0
16362,473,2021-12-04,15,5,4.0
16363,473,2021-12-04,16,5,4.0
16364,473,2021-12-04,17,5,4.0
16365,473,2021-12-04,18,5,4.0
16366,473,2021-12-04,19,5,4.0
16367,473,2021-12-04,20,5,4.0
16368,473,2021-12-04,21,5,4.0
16369,473,2021-12-04,22,5,4.0
16370,473,2021-12-04,23,5,4.0
16371,473,2021-12-05,7,5,4.0
16372,473,2021-12-05,8,5,4.0
16373,473,2021-12-05,9,5,4.0
16374,473,2021-12-05,10,5,4.0
16375,473,2021-12-05,11,5,4.0
16376,473,2021-12-05,12,5,4.0
16377,473,2021-12-05,13,5,4.0
16378,473,2021-12-05,14,5,4.0
16379,473,2021-12-05,15,5,4.0
16380,473,2021-12-05,16,5,4.0
16381,473,2021-12-05,17,5,4.0
16382,473,2021-12-05,18,5,4.0
16383,473,2021-12-05,19,5,4.0
16384,473,2021-12-05,20,5,4.0
16385,473,2021-12-05,21,5,4.0
16386,473,2021-12-05,22,5,4.0
16387,473,2021-12-05,23,5,4.0
16388,473,2021-12-06,7,3,3.0
16389,473,2021-12-06,8,3,3.0
16390,473,2021-12-06,9,3,3.0
16391,473,2021-12-06,10,3,3.0
16392,473,2021-12-06,11,3,3.0
16393,473,2021-12-06,12,3,3.0
16394,473,2021-12-06,13,3,3.0
16395,473,2021-12-06,14,3,3.0
16396,473,2021-12-06,15,3,3.0
16397,473,2021-12-06,16,3,3.0
16398,473,2021-12-06,17,3,3.0
16399,473,2021-12-06,18,3,3.0
16400,473,2021-12-06,19,3,3.0
16401,473,2021-12-06,20,3,3.0
16402,473,2021-12-06,21,3,3.0
16403,473,2021-12-06,22,3,3.0
16404,473,2021-12-06,23,3,3.0
16405,473,2021-12-07,7,3,3.0
16406,473,2021-12-07,8,3,3.0
16407,473,2021-12-07,9,3,3.0
16408,473,2021-12-07,10,3,3.0
16409,473,2021-12-07,11,3,3.0
16410,473,2021-12-07,12,3,3.0
16411,473,2021-12-07,13,3,3.0
16412,473,2021-12-07,14,3,3.0
16413,473,2021-12-07,15,3,3.0
16414,473,2021-12-07,16,3,3.0
16415,473,2021-12-07,17,3,3.0
16416,473,2021-12-07,18,3,3.0
16417,473,2021-12-07,19,3,3.0
16418,473,2021-12-07,20,3,3.0
16419,473,2021-12-07,21,3,3.0
16420,473,2021-12-07,22,3,3.0
16421,473,2021-12-07,23,3,3.0
16422,478,2021-12-01,7,6,5.0
16423,478,2021-12-01,8,6,5.0
16424,478,2021-12-01,9,6,5.0
16425,478,2021-12-01,10,6,5.0
16426,478,2021-12-01,11,6,5.0
16427,478,2021-12-01,12,6,5.0
16428,478,2021-12-01,13,6,5.0
16429,478,2021-12-01,14,6,5.0
16430,478,2021-12-01,15,6,5.0
16431,478,2021-12-01,16,6,5.0
16432,478,2021-12-01,17,6,5.0
16433,478,2021-12-01,18,6,5.0
16434,478,2021-12-01,19,6,5.0
16435,478,2021-12-01,20,6,5.0
16436,478,2021-12-01,21,6,5.0
16437,478,2021-12-01,22,6,5.0
16438,478,2021-12-01,23,6,5.0
16439,478,2021-12-02,7,6,5.0
16440,478,2021-12-02,8,6,5.0
16441,478,2021-12-02,9,6,5.0
16442,478,2021-12-02,10,6,5.0
16443,478,2021-12-02,11,6,5.0
16444,478,2021-12-02,12,6,5.0
16445,478,2021-12-02,13,6,5.0
16446,478,2021-12-02,14,6,5.0
16447,478,2021-12-02,15,6,5.0
16448,478,2021-12-02,16,6,5.0
16449,478,2021-12-02,17,6,5.0
16450,478,2021-12-02,18,6,5.0
16451,478,2021-12-02,19,6,5.0
16452,478,2021-12-02,20,6,5.0
16453,478,2021-12-02,21,6,5.0
16454,478,2021-12-02,22,6,5.0
16455,478,2021-12-02,23,6,5.0
16456,478,2021-12-03,7,6,5.0
16457,478,2021-12-03,8,6,5.0
16458,478,2021-12-03,9,6,5.0
16459,478,2021-12-03,10,6,5.0
16460,478,2021-12-03,11,6,5.0
16461,478,2021-12-03,12,6,5.0
16462,478,2021-12-03,13,6,5.0
16463,478,2021-12-03,14,6,5.0
16464,478,2021-12-03,15,6,5.0
16465,478,2021-12-03,16,6,5.0
16466,478,2021-12-03,17,6,5.0
16467,478,2021-12-03,18,6,5.0
16468,478,2021-12-03,19,6,5.0
16469,478,2021-12-03,20,6,5.0
16470,478,2021-12-03,21,6,5.0
16471,478,2021-12-03,22,6,5.0
16472,478,2021-12-03,23,6,5.0
16473,478,2021-12-04,7,8,6.0
16474,478,2021-12-04,8,8,6.0
16475,478,2021-12-04,9,8,6.0
16476,478,2021-12-04,10,8,6.0
16477,478,2021-12-04,11,8,6.0
16478,478,2021-12-04,12,8,6.0
16479,478,2021-12-04,13,8,6.0
16480,478,2021-12-04,14,8,6.0
16481,478,2021-12-04,15,8,6.0
16482,478,2021-12-04,16,8,6.0
16483,478,2021-12-04,17,8,6.0
16484,478,2021-12-04,18,8,6.0
16485,478,2021-12-04,19,8,6.0
16486,478,2021-12-04,20,8,6.0
16487,478,2021-12-04,21,8,6.0
16488,478,2021-12-04,22,8,6.0
16489,478,2021-12-04,23,8,6.0
16490,478,2021-12-05,7,8,6.0
16491,478,2021-12-05,8,8,6.0
16492,478,2021-12-05,9,8,6.0
16493,478,2021-12-05,10,8,6.0
16494,478,2021-12-05,11,8,6.0
16495,478,2021-12-05,12,8,6.0
16496,478,2021-12-05,13,8,6.0
16497,478,2021-12-05,14,8,6.0
16498,478,2021-12-05,15,8,6.0
16499,478,2021-12-05,16,8,6.0
16500,478,2021-12-05,17,8,6.0
16501,478,2021-12-05,18,8,6.0
16502,478,2021-12-05,19,8,6.0
16503,478,2021-12-05,20,8,6.0
16504,478,2021-12-05,21,8,6.0
16505,478,2021-12-05,22,8,6.0
16506,478,2021-12-05,23,8,6.0
16507,478,2021-12-06,7,6,5.0
16508,478,2021-12-06,8,6,5.0
16509,478,2021-12-06,9,6,5.0
16510,478,2021-12-06,10,6,5.0
16511,478,2021-12-06,11,6,5.0
16512,478,2021-12-06,12,6,5.0
16513,478,2021-12-06,13,6,5.0
16514,478,2021-12-06,14,6,5.0
16515,478,2021-12-06,15,6,5.0
16516,478,2021-12-06,16,6,5.0
16517,478,2021-12-06,17,6,5.0
16518,478,2021-12-06,18,6,5.0
16519,478,2021-12-06,19,6,5.0
16520,478,2021-12-06,20,6,5.0
16521,478,2021-12-06,21,6,5.0
16522,478,2021-12-06,22,6,5.0
16523,478,2021-12-06,23,6,5.0
16524,478,2021-12-07,7,6,5.0
16525,478,2021-12-07,8,6,5.0
16526,478,2021-12-07,9,6,5.0
16527,478,2021-12-07,10,6,5.0
16528,478,2021-12-07,11,6,5.0
16529,478,2021-12-07,12,6,5.0
16530,478,2021-12-07,13,6,5.0
16531,478,2021-12-07,14,6,5.0
16532,478,2021-12-07,15,6,5.0
16533,478,2021-12-07,16,6,5.0
16534,478,2021-12-07,17,6,5.0
16535,478,2021-12-07,18,6,5.0
16536,478,2021-12-07,19,6,5.0
16537,478,2021-12-07,20,6,5.0
16538,478,2021-12-07,21,6,5.0
16539,478,2021-12-07,22,6,5.0
16540,478,2021-12-07,23,6,5.0
16541,479,2021-12-01,7,5,4.0
16542,479,2021-12-01,8,5,4.0
16543,479,2021-12-01,9,5,4.0
16544,479,2021-12-01,10,5,4.0
16545,479,2021-12-01,11,5,4.0
16546,479,2021-12-01,12,5,4.0
16547,479,2021-12-01,13,5,4.0
16548,479,2021-12-01,14,5,4.0
16549,479,2021-12-01,15,5,4.0
16550,479,2021-12-01,16,5,4.0
16551,479,2021-12-01,17,5,4.0
16552,479,2021-12-01,18,5,4.0
16553,479,2021-12-01,19,5,4.0
16554,479,2021-12-01,20,5,4.0
16555,479,2021-12-01,21,5,4.0
16556,479,2021-12-01,22,5,4.0
16557,479,2021-12-01,23,5,4.0
16558,479,2021-12-02,7,5,4.0
16559,479,2021-12-02,8,5,4.0
16560,479,2021-12-02,9,5,4.0
16561,479,2021-12-02,10,5,4.0
16562,479,2021-12-02,11,5,4.0
16563,479,2021-12-02,12,5,4.0
16564,479,2021-12-02,13,5,4.0
16565,479,2021-12-02,14,5,4.0
16566,479,2021-12-02,15,5,4.0
16567,479,2021-12-02,16,5,4.0
16568,479,2021-12-02,17,5,4.0
16569,479,2021-12-02,18,5,4.0
16570,479,2021-12-02,19,5,4.0
16571,479,2021-12-02,20,5,4.0
16572,479,2021-12-02,21,5,4.0
16573,479,2021-12-02,22,5,4.0
16574,479,2021-12-02,23,5,4.0
16575,479,2021-12-03,7,6,5.0
16576,479,2021-12-03,8,6,5.0
16577,479,2021-12-03,9,6,5.0
16578,479,2021-12-03,10,6,5.0
16579,479,2021-12-03,11,6,5.0
16580,479,2021-12-03,12,6,5.0
16581,479,2021-12-03,13,6,5.0
16582,479,2021-12-03,14,6,5.0
16583,479,2021-12-03,15,6,5.0
16584,479,2021-12-03,16,6,5.0
16585,479,2021-12-03,17,6,5.0
16586,479,2021-12-03,18,6,5.0
16587,479,2021-12-03,19,6,5.0
16588,479,2021-12-03,20,6,5.0
16589,479,2021-12-03,21,6,5.0
16590,479,2021-12-03,22,6,5.0
16591,479,2021-12-03,23,6,5.0
16592,479,2021-12-04,7,6,5.0
16593,479,2021-12-04,8,6,5.0
16594,479,2021-12-04,9,6,5.0
16595,479,2021-12-04,10,6,5.0
16596,479,2021-12-04,11,6,5.0
16597,479,2021-12-04,12,6,5.0
16598,479,2021-12-04,13,6,5.0
16599,479,2021-12-04,14,6,5.0
16600,479,2021-12-04,15,6,5.0
16601,479,2021-12-04,16,6,5.0
16602,479,2021-12-04,17,6,5.0
16603,479,2021-12-04,18,6,5.0
16604,479,2021-12-04,19,6,5.0
16605,479,2021-12-04,20,6,5.0
16606,479,2021-12-04,21,6,5.0
16607,479,2021-12-04,22,6,5.0
16608,479,2021-12-04,23,6,5.0
16609,479,2021-12-05,7,6,5.0
16610,479,2021-12-05,8,6,5.0
16611,479,2021-12-05,9,6,5.0
16612,479,2021-12-05,10,6,5.0
16613,479,2021-12-05,11,6,5.0
16614,479,2021-12-05,12,6,5.0
16615,479,2021-12-05,13,6,5.0
16616,479,2021-12-05,14,6,5.0
16617,479,2021-12-05,15,6,5.0
16618,479,2021-12-05,16,6,5.0
16619,479,2021-12-05,17,6,5.0
16620,479,2021-12-05,18,6,5.0
16621,479,2021-12-05,19,6,5.0
16622,479,2021-12-05,20,6,5.0
16623,479,2021-12-05,21,6,5.0
16624,479,2021-12-05,22,6,5.0
16625,479,2021-12-05,23,6,5.0
16626,479,2021-12-06,7,5,4.0
16627,479,2021-12-06,8,5,4.0
16628,479,2021-12-06,9,5,4.0
16629,479,2021-12-06,10,5,4.0
16630,479,2021-12-06,11,5,4.0
16631,479,2021-12-06,12,5,4.0
16632,479,2021-12-06,13,5,4.0
16633,479,2021-12-06,14,5,4.0
16634,479,2021-12-06,15,5,4.0
16635,479,2021-12-06,16,5,4.0
16636,479,2021-12-06,17,5,4.0
16637,479,2021-12-06,18,5,4.0
16638,479,2021-12-06,19,5,4.0
16639,479,2021-12-06,20,5,4.0
16640,479,2021-12-06,21,5,4.0
16641,479,2021-12-06,22,5,4.0
16642,479,2021-12-06,23,5,4.0
16643,479,2021-12-07,7,5,4.0
16644,479,2021-12-07,8,5,4.0
16645,479,2021-12-07,9,5,4.0
16646,479,2021-12-07,10,5,4.0
16647,479,2021-12-07,11,5,4.0
16648,479,2021-12-07,12,5,4.0
16649,479,2021-12-07,13,5,4.0
16650,479,2021-12-07,14,5,4.0
16651,479,2021-12-07,15,5,4.0
16652,479,2021-12-07,16,5,4.0
16653,479,2021-12-07,17,5,4.0
16654,479,2021-12-07,18,5,4.0
16655,479,2021-12-07,19,5,4.0
16656,479,2021-12-07,20,5,4.0
16657,479,2021-12-07,21,5,4.0
16658,479,2021-12-07,22,5,4.0
16659,479,2021-12-07,23,5,4.0
16660,480,2021-12-01,7,8,6.0
16661,480,2021-12-01,8,8,6.0
16662,480,2021-12-01,9,8,6.0
16663,480,2021-12-01,10,8,6.0
16664,480,2021-12-01,11,8,6.0
16665,480,2021-12-01,12,8,6.0
16666,480,2021-12-01,13,8,6.0
16667,480,2021-12-01,14,8,6.0
16668,480,2021-12-01,15,8,6.0
16669,480,2021-12-01,16,8,6.0
16670,480,2021-12-01,17,8,6.0
16671,480,2021-12-01,18,8,6.0
16672,480,2021-12-01,19,8,6.0
16673,480,2021-12-01,20,8,6.0
16674,480,2021-12-01,21,8,6.0
16675,480,2021-12-01,22,8,6.0
16676,480,2021-12-01,23,8,6.0
16677,480,2021-12-02,7,8,6.0
16678,480,2021-12-02,8,8,6.0
16679,480,2021-12-02,9,8,6.0
16680,480,2021-12-02,10,8,6.0
16681,480,2021-12-02,11,8,6.0
16682,480,2021-12-02,12,8,6.0
16683,480,2021-12-02,13,8,6.0
16684,480,2021-12-02,14,8,6.0
16685,480,2021-12-02,15,8,6.0
16686,480,2021-12-02,16,8,6.0
16687,480,2021-12-02,17,8,6.0
16688,480,2021-12-02,18,8,6.0
16689,480,2021-12-02,19,8,6.0
16690,480,2021-12-02,20,8,6.0
16691,480,2021-12-02,21,8,6.0
16692,480,2021-12-02,22,8,6.0
16693,480,2021-12-02,23,8,6.0
16694,480,2021-12-03,7,8,6.0
16695,480,2021-12-03,8,8,6.0
16696,480,2021-12-03,9,8,6.0
16697,480,2021-12-03,10,8,6.0
16698,480,2021-12-03,11,8,6.0
16699,480,2021-12-03,12,8,6.0
16700,480,2021-12-03,13,8,6.0
16701,480,2021-12-03,14,8,6.0
16702,480,2021-12-03,15,8,6.0
16703,480,2021-12-03,16,8,6.0
16704,480,2021-12-03,17,8,6.0
16705,480,2021-12-03,18,8,6.0
16706,480,2021-12-03,19,8,6.0
16707,480,2021-12-03,20,8,6.0
16708,480,2021-12-03,21,8,6.0
16709,480,2021-12-03,22,8,6.0
16710,480,2021-12-03,23,8,6.0
16711,480,2021-12-04,7,8,7.0
16712,480,2021-12-04,8,8,7.0
16713,480,2021-12-04,9,8,7.0
16714,480,2021-12-04,10,8,7.0
16715,480,2021-12-04,11,8,7.0
16716,480,2021-12-04,12,8,7.0
16717,480,2021-12-04,13,8,7.0
16718,480,2021-12-04,14,8,7.0
16719,480,2021-12-04,15,8,7.0
16720,480,2021-12-04,16,8,7.0
16721,480,2021-12-04,17,8,7.0
16722,480,2021-12-04,18,8,7.0
16723,480,2021-12-04,19,8,7.0
16724,480,2021-12-04,20,8,7.0
16725,480,2021-12-04,21,8,7.0
16726,480,2021-12-04,22,8,7.0
16727,480,2021-12-04,23,8,7.0
16728,480,2021-12-05,7,8,7.0
16729,480,2021-12-05,8,8,7.0
16730,480,2021-12-05,9,8,7.0
16731,480,2021-12-05,10,8,7.0
16732,480,2021-12-05,11,8,7.0
16733,480,2021-12-05,12,8,7.0
16734,480,2021-12-05,13,8,7.0
16735,480,2021-12-05,14,8,7.0
16736,480,2021-12-05,15,8,7.0
16737,480,2021-12-05,16,8,7.0
16738,480,2021-12-05,17,8,7.0
16739,480,2021-12-05,18,8,7.0
16740,480,2021-12-05,19,8,7.0
16741,480,2021-12-05,20,8,7.0
16742,480,2021-12-05,21,8,7.0
16743,480,2021-12-05,22,8,7.0
16744,480,2021-12-05,23,8,7.0
16745,480,2021-12-06,7,8,6.0
16746,480,2021-12-06,8,8,6.0
16747,480,2021-12-06,9,8,6.0
16748,480,2021-12-06,10,8,6.0
16749,480,2021-12-06,11,8,6.0
16750,480,2021-12-06,12,8,6.0
16751,480,2021-12-06,13,8,6.0
16752,480,2021-12-06,14,8,6.0
16753,480,2021-12-06,15,8,6.0
16754,480,2021-12-06,16,8,6.0
16755,480,2021-12-06,17,8,6.0
16756,480,2021-12-06,18,8,6.0
16757,480,2021-12-06,19,8,6.0
16758,480,2021-12-06,20,8,6.0
16759,480,2021-12-06,21,8,6.0
16760,480,2021-12-06,22,8,6.0
16761,480,2021-12-06,23,8,6.0
16762,480,2021-12-07,7,8,6.0
16763,480,2021-12-07,8,8,6.0
16764,480,2021-12-07,9,8,6.0
16765,480,2021-12-07,10,8,6.0
16766,480,2021-12-07,11,8,6.0
16767,480,2021-12-07,12,8,6.0
16768,480,2021-12-07,13,8,6.0
16769,480,2021-12-07,14,8,6.0
16770,480,2021-12-07,15,8,6.0
16771,480,2021-12-07,16,8,6.0
16772,480,2021-12-07,17,8,6.0
16773,480,2021-12-07,18,8,6.0
16774,480,2021-12-07,19,8,6.0
16775,480,2021-12-07,20,8,6.0
16776,480,2021-12-07,21,8,6.0
16777,480,2021-12-07,22,8,6.0
16778,480,2021-12-07,23,8,6.0
16779,481,2021-12-01,7,6,5.0
16780,481,2021-12-01,8,6,5.0
16781,481,2021-12-01,9,6,5.0
16782,481,2021-12-01,10,6,5.0
16783,481,2021-12-01,11,6,5.0
16784,481,2021-12-01,12,6,5.0
16785,481,2021-12-01,13,6,5.0
16786,481,2021-12-01,14,6,5.0
16787,481,2021-12-01,15,6,5.0
16788,481,2021-12-01,16,6,5.0
16789,481,2021-12-01,17,6,5.0
16790,481,2021-12-01,18,6,5.0
16791,481,2021-12-01,19,6,5.0
16792,481,2021-12-01,20,6,5.0
16793,481,2021-12-01,21,6,5.0
16794,481,2021-12-01,22,6,5.0
16795,481,2021-12-01,23,6,5.0
16796,481,2021-12-02,7,6,5.0
16797,481,2021-12-02,8,6,5.0
16798,481,2021-12-02,9,6,5.0
16799,481,2021-12-02,10,6,5.0
16800,481,2021-12-02,11,6,5.0
16801,481,2021-12-02,12,6,5.0
16802,481,2021-12-02,13,6,5.0
16803,481,2021-12-02,14,6,5.0
16804,481,2021-12-02,15,6,5.0
16805,481,2021-12-02,16,6,5.0
16806,481,2021-12-02,17,6,5.0
16807,481,2021-12-02,18,6,5.0
16808,481,2021-12-02,19,6,5.0
16809,481,2021-12-02,20,6,5.0
16810,481,2021-12-02,21,6,5.0
16811,481,2021-12-02,22,6,5.0
16812,481,2021-12-02,23,6,5.0
16813,481,2021-12-03,7,6,5.0
16814,481,2021-12-03,8,6,5.0
16815,481,2021-12-03,9,6,5.0
16816,481,2021-12-03,10,6,5.0
16817,481,2021-12-03,11,6,5.0
16818,481,2021-12-03,12,6,5.0
16819,481,2021-12-03,13,6,5.0
16820,481,2021-12-03,14,6,5.0
16821,481,2021-12-03,15,6,5.0
16822,481,2021-12-03,16,6,5.0
16823,481,2021-12-03,17,6,5.0
16824,481,2021-12-03,18,6,5.0
16825,481,2021-12-03,19,6,5.0
16826,481,2021-12-03,20,6,5.0
16827,481,2021-12-03,21,6,5.0
16828,481,2021-12-03,22,6,5.0
16829,481,2021-12-03,23,6,5.0
16830,481,2021-12-04,7,8,6.0
16831,481,2021-12-04,8,8,6.0
16832,481,2021-12-04,9,8,6.0
16833,481,2021-12-04,10,8,6.0
16834,481,2021-12-04,11,8,6.0
16835,481,2021-12-04,12,8,6.0
16836,481,2021-12-04,13,8,6.0
16837,481,2021-12-04,14,8,6.0
16838,481,2021-12-04,15,8,6.0
16839,481,2021-12-04,16,8,6.0
16840,481,2021-12-04,17,8,6.0
16841,481,2021-12-04,18,8,6.0
16842,481,2021-12-04,19,8,6.0
16843,481,2021-12-04,20,8,6.0
16844,481,2021-12-04,21,8,6.0
16845,481,2021-12-04,22,8,6.0
16846,481,2021-12-04,23,8,6.0
16847,481,2021-12-05,7,8,6.0
16848,481,2021-12-05,8,8,6.0
16849,481,2021-12-05,9,8,6.0
16850,481,2021-12-05,10,8,6.0
16851,481,2021-12-05,11,8,6.0
16852,481,2021-12-05,12,8,6.0
16853,481,2021-12-05,13,8,6.0
16854,481,2021-12-05,14,8,6.0
16855,481,2021-12-05,15,8,6.0
16856,481,2021-12-05,16,8,6.0
16857,481,2021-12-05,17,8,6.0
16858,481,2021-12-05,18,8,6.0
16859,481,2021-12-05,19,8,6.0
16860,481,2021-12-05,20,8,6.0
16861,481,2021-12-05,21,8,6.0
16862,481,2021-12-05,22,8,6.0
16863,481,2021-12-05,23,8,6.0
16864,481,2021-12-06,7,6,5.0
16865,481,2021-12-06,8,6,5.0
16866,481,2021-12-06,9,6,5.0
16867,481,2021-12-06,10,6,5.0
16868,481,2021-12-06,11,6,5.0
16869,481,2021-12-06,12,6,5.0
16870,481,2021-12-06,13,6,5.0
16871,481,2021-12-06,14,6,5.0
16872,481,2021-12-06,15,6,5.0
16873,481,2021-12-06,16,6,5.0
16874,481,2021-12-06,17,6,5.0
16875,481,2021-12-06,18,6,5.0
16876,481,2021-12-06,19,6,5.0
16877,481,2021-12-06,20,6,5.0
16878,481,2021-12-06,21,6,5.0
16879,481,2021-12-06,22,6,5.0
16880,481,2021-12-06,23,6,5.0
16881,481,2021-12-07,7,6,5.0
16882,481,2021-12-07,8,6,5.0
16883,481,2021-12-07,9,6,5.0
16884,481,2021-12-07,10,6,5.0
16885,481,2021-12-07,11,6,5.0
16886,481,2021-12-07,12,6,5.0
16887,481,2021-12-07,13,6,5.0
16888,481,2021-12-07,14,6,5.0
16889,481,2021-12-07,15,6,5.0
16890,481,2021-12-07,16,6,5.0
16891,481,2021-12-07,17,6,5.0
16892,481,2021-12-07,18,6,5.0
16893,481,2021-12-07,19,6,5.0
16894,481,2021-12-07,20,6,5.0
16895,481,2021-12-07,21,6,5.0
16896,481,2021-12-07,22,6,5.0
16897,481,2021-12-07,23,6,5.0
16898,483,2021-12-01,7,3,3.0
16899,483,2021-12-01,8,3,3.0
